order_id,order_date,customer_id,product_id,warehouse_id,quantity,unit_price
15239,2025-06-10,765,101,4,4,268.67
15240,2025-02-19,240,14,3,5,132.12
15241,2025-08-16,653,40,3,25,454.69
15242,2025-08-14,445,120,7,17,556.34
15243,2025-08-21,331,8,8,12,1089.52
15244,2025-07-04,281,48,1,24,295.43
15245,2025-10-09,204,65,4,23,719.61
15246,2025-07-13,784,54,1,9,42.6
15247,2025-10-29,706,31,8,3,560.41
15248,2025-04-07,529,17,3,6,805.97
15249,2025-06-12,109,25,3,12,599.71
15250,2025-09-04,370,5,7,18,1192.16
15251,2025-06-10,707,15,2,2,620.94
15252,2025-02-15,106,119,6,9,590.62
15253,2025-08-01,333,113,4,25,897.06
15254,2025-02-07,651,24,5,11,643.4
15255,2025-11-02,494,111,5,13,268.06
15256,2025-02-28,401,110,1,14,762.53
15257,2025-02-05,355,97,3,5,204.3
15258,2025-12-23,790,21,3,12,337.2
15259,2025-05-04,719,83,4,7,885.9
15260,2025-01-19,8,63,4,21,591.64
15261,2025-10-23,340,69,1,5,520.48
15262,2025-09-23,357,47,1,15,641.34
15263,2025-10-22,593,41,6,25,632.62
15264,2025-11-24,479,106,1,22,1040.56
15265,2025-08-18,9,106,5,5,1037.44
15266,2025-12-03,173,87,5,25,495.85
15267,2025-07-29,514,63,7,13,625.11
15268,2025-08-02,111,40,1,11,347.36
15269,2025-01-31,764,47,6,22,802.53
15270,2025-08-22,128,75,1,21,198.69
15271,2025-07-01,405,57,8,7,818.31
15272,2025-08-26,583,61,5,24,992.9
15273,2025-06-18,797,8,3,15,1148.63
15274,2025-01-26,213,82,4,18,163.5
15275,2025-12-21,539,117,1,11,667.54
15276,2025-11-28,24,106,2,12,1223.28
15277,2025-03-13,733,96,4,21,808.08
15278,2025-03-21,259,70,7,3,661.47
15279,2025-09-21,587,18,4,11,608.88
15280,2025-02-23,184,5,5,13,1059.37
15281,2025-01-16,741,5,3,20,1056.42
15282,2025-03-10,793,82,5,2,160.37
15283,2025-09-20,330,34,5,12,505.64
15284,2025-07-18,61,39,5,21,166.88
15285,2025-12-02,410,7,2,19,194.02
15286,2025-04-21,548,108,4,6,68.49
15287,2025-02-23,759,118,6,11,1096.76
15288,2025-11-27,741,16,7,7,68.32
15289,2025-02-23,245,23,5,5,941.42
15290,2025-06-26,549,61,6,12,899.9
15291,2025-12-22,553,119,4,16,518.57
15292,2025-08-29,728,37,8,14,69.18
15293,2025-05-01,40,71,4,10,518.19
15294,2025-05-27,111,68,3,2,827.05
15295,2025-03-24,393,74,2,10,487.73
15296,2025-10-14,136,4,2,3,232.19
15297,2025-05-01,674,99,3,2,45.94
15298,2025-10-20,409,12,1,20,293.81
15299,2025-01-06,742,46,3,8,411.7
15300,2025-02-27,282,83,8,22,753.14
15301,2025-01-21,77,115,8,14,788.7
15302,2025-07-16,553,1,3,23,871.78
15303,2025-08-23,210,82,4,5,145.62
15304,2025-10-24,315,100,5,2,266.51
15305,2025-08-20,761,31,2,16,595.63
15306,2025-11-26,476,43,8,15,369.03
15307,2025-03-25,581,60,5,25,114.91
15308,2025-05-17,453,118,8,10,973.5
15309,2025-04-25,214,87,2,11,543.04
15310,2025-09-29,332,27,5,17,449.31
15311,2025-01-31,50,76,3,4,952.3
15312,2025-08-19,277,71,8,11,464.39
15313,2025-09-22,634,69,4,24,513.36
15314,2025-05-16,575,110,6,11,675.24
15315,2025-08-18,47,53,1,15,259.48
15316,2025-11-05,524,103,2,22,451.68
15317,2025-09-30,237,96,3,24,603.54
15318,2025-09-26,391,35,5,20,146.35
15319,2025-06-30,596,39,1,4,233.98
15320,2025-08-08,509,18,2,15,534.17
15321,2025-08-30,768,27,6,19,348.14
15322,2025-06-12,252,83,4,16,1004.76
15323,2025-10-29,671,7,4,9,165.03
15324,2025-04-05,668,59,2,6,749.96
15325,2025-01-23,377,88,8,18,651.59
15326,2025-06-29,663,33,3,8,186.81
15327,2025-04-24,9,18,1,16,426.29
15328,2025-10-07,235,14,5,6,129.88
15329,2025-09-26,633,49,2,25,347.89
15330,2025-09-06,771,102,7,18,74.73
15331,2025-09-13,283,66,8,22,412.23
15332,2025-07-30,764,97,3,13,144.37
15333,2025-09-03,356,103,5,22,486.8
15334,2025-12-18,664,90,8,3,129.05
15335,2025-01-14,297,103,5,2,460.22
15336,2025-11-30,85,81,6,1,601.72
15337,2025-09-18,60,61,6,5,1134.17
15338,2025-10-18,104,74,8,1,465.73
15339,2025-10-10,30,97,4,10,186.9
15340,2025-09-22,641,51,4,12,1010.89
15341,2025-07-05,75,25,7,22,417.55
15342,2025-09-28,735,112,2,20,136.85
15343,2025-10-07,238,36,4,22,251.32
15344,2025-11-06,794,19,4,7,632.12
15345,2025-09-06,98,6,4,3,441.92
15346,2025-08-07,32,14,1,4,128.53
15347,2025-11-08,286,83,5,18,658.98
15348,2025-10-04,578,109,2,6,49.07
15349,2025-01-07,446,98,6,21,320.36
15350,2025-10-13,186,4,7,11,249.94
15351,2025-09-25,263,87,1,10,497.94
15352,2025-01-18,286,120,6,13,669.85
15353,2025-02-10,490,13,7,20,218.54
15354,2025-08-21,587,61,6,5,740.73
15355,2025-03-03,527,91,1,16,781.55
15356,2025-05-04,607,23,5,12,1082.8
15357,2025-03-06,40,96,8,10,611.93
15358,2025-10-16,87,87,6,14,444.14
15359,2025-05-28,426,51,3,9,1079.93
15360,2025-12-11,460,91,6,5,977.96
15361,2025-11-19,252,104,2,8,342.35
15362,2025-08-15,36,55,4,20,698.3
15363,2025-06-25,291,18,6,8,445.52
15364,2025-12-19,230,91,2,11,1020.57
15365,2025-10-18,93,42,2,2,353.41
15366,2025-03-27,325,98,2,11,363.44
15367,2025-11-09,479,38,8,8,182.57
15368,2025-02-24,478,115,7,19,682.06
15369,2025-01-14,93,53,2,6,293.87
15370,2025-04-28,337,80,6,25,138.61
15371,2025-07-04,408,25,3,10,576.4
15372,2025-05-20,351,72,4,13,303.65
15373,2025-03-31,67,63,3,9,685.0
15374,2025-09-09,660,64,2,23,202.11
15375,2025-01-06,124,86,6,14,327.76
15376,2025-01-17,269,4,8,9,229.02
15377,2025-04-25,247,73,6,13,598.1
15378,2025-11-13,59,120,8,24,597.63
15379,2025-07-28,671,95,5,18,295.98
15380,2025-04-30,665,118,6,21,1254.34
15381,2025-08-28,193,37,8,16,64.45
15382,2025-12-19,632,94,3,17,60.77
15383,2025-07-08,422,1,2,15,726.51
15384,2025-03-16,378,69,1,10,519.97
15385,2025-01-06,131,90,7,1,156.09
15386,2025-09-18,264,74,8,6,570.75
15387,2025-03-11,330,11,5,12,644.55
15388,2025-02-16,719,24,8,3,734.59
15389,2025-06-12,83,3,2,6,59.68
15390,2025-06-06,615,16,1,21,68.09
15391,2025-09-20,498,57,1,24,879.73
15392,2025-08-16,42,21,2,11,479.3
15393,2025-08-27,115,70,6,22,857.51
15394,2025-10-06,175,88,8,17,809.16
15395,2025-12-03,502,63,8,14,732.21
15396,2025-11-16,44,93,3,3,588.43
15397,2025-08-23,695,84,5,17,305.42
15398,2025-12-08,437,53,4,20,256.36
15399,2025-01-01,512,72,8,7,436.68
15400,2025-03-05,301,58,3,1,140.94
15401,2025-03-01,793,47,7,4,655.5
15402,2025-07-01,366,29,1,20,440.25
15403,2025-09-24,375,57,3,24,874.83
15404,2025-10-08,280,22,1,7,179.72
15405,2025-03-28,291,13,8,6,240.47
15406,2025-03-06,370,65,4,12,1058.26
15407,2025-05-01,405,4,8,23,227.5
15408,2025-01-10,56,92,8,19,725.44
15409,2025-02-02,416,56,6,22,501.97
15410,2025-12-14,251,85,3,14,213.97
15411,2025-06-28,350,87,4,21,384.05
15412,2025-05-13,588,21,1,12,426.27
15413,2025-10-03,643,96,6,20,725.81
15414,2025-03-26,155,33,8,6,152.78
15415,2025-01-21,220,77,5,1,110.96
15416,2025-12-24,20,41,6,24,866.54
15417,2025-07-17,10,38,8,21,154.39
15418,2025-02-08,285,115,8,8,767.38
15419,2025-08-21,292,44,1,19,170.07
15420,2025-02-17,428,75,6,22,151.31
15421,2025-10-07,239,39,8,16,200.15
15422,2025-02-22,196,71,2,18,486.4
15423,2025-06-27,333,34,4,8,641.96
15424,2025-05-27,191,115,6,7,695.23
15425,2025-12-20,423,12,2,25,350.37
15426,2025-08-31,66,100,7,13,261.76
15427,2025-04-28,153,117,5,7,982.06
15428,2025-08-26,635,104,2,1,396.14
15429,2025-10-13,520,14,1,24,151.38
15430,2025-11-08,129,77,7,8,139.17
15431,2025-12-08,181,72,4,18,385.87
15432,2025-11-12,418,80,4,17,160.94
15433,2025-10-20,201,57,2,8,894.66
15434,2025-09-05,674,114,2,2,314.42
15435,2025-05-09,199,11,4,3,805.92
15436,2025-10-21,236,28,3,6,825.82
15437,2025-11-20,584,25,4,17,660.36
15438,2025-07-02,397,12,2,20,279.42
15439,2025-11-05,732,110,2,12,850.69
15440,2025-10-11,438,67,3,9,503.62
15441,2025-12-19,626,51,8,24,965.37
15442,2025-10-22,367,26,2,7,258.17
15443,2025-03-07,72,3,2,1,54.94
15444,2025-04-13,200,111,7,21,345.63
15445,2025-11-02,83,103,1,21,528.45
15446,2025-01-25,10,76,4,24,825.4
15447,2025-03-15,664,5,3,10,1046.99
15448,2025-06-05,82,43,4,14,331.05
15449,2025-10-13,137,42,3,12,406.45
15450,2025-11-11,700,51,1,24,947.13
15451,2025-06-13,695,119,1,9,529.02
15452,2025-07-03,178,39,5,5,161.88
15453,2025-03-17,403,14,3,15,123.01
15454,2025-06-27,759,117,3,24,994.01
15455,2025-11-03,324,40,7,15,477.26
15456,2025-01-14,769,59,7,4,706.58
15457,2025-06-05,738,50,6,6,1046.77
15458,2025-11-13,168,30,2,24,556.39
15459,2025-07-20,729,85,5,16,160.15
15460,2025-10-14,341,31,4,19,481.44
15461,2025-01-11,410,82,3,24,168.92
15462,2025-11-18,112,97,3,14,155.66
15463,2025-06-24,101,5,6,22,1186.83
15464,2025-01-13,253,26,7,11,206.36
15465,2025-12-20,481,33,8,15,150.53
15466,2025-05-17,485,118,6,1,982.71
15467,2025-09-20,355,80,6,11,155.04
15468,2025-08-02,531,31,6,7,657.09
15469,2025-12-07,696,80,5,19,129.96
15470,2025-11-10,135,88,1,7,743.53
15471,2025-05-08,469,58,4,14,153.02
15472,2025-02-18,645,95,7,4,317.72
15473,2025-11-23,178,31,3,19,622.53
15474,2025-09-04,455,31,3,4,544.86
15475,2025-10-08,500,57,8,19,876.53
15476,2025-09-07,29,99,7,11,34.98
15477,2025-06-03,715,43,3,9,398.06
15478,2025-01-03,234,69,8,17,438.7
15479,2025-12-28,374,94,1,3,49.13
15480,2025-09-13,346,8,7,1,1127.96
15481,2025-08-07,395,86,4,7,314.06
15482,2025-04-11,283,120,3,6,530.99
15483,2025-03-15,215,12,7,17,384.88
15484,2025-04-27,215,115,1,22,564.41
15485,2025-01-10,16,41,5,11,870.32
15486,2025-09-25,290,16,3,16,46.95
15487,2025-04-26,620,14,5,8,156.14
15488,2025-06-20,672,57,6,23,818.53
15489,2025-09-22,598,83,3,13,847.56
15490,2025-02-11,128,78,1,13,254.96
15491,2025-02-16,112,62,1,18,258.22
15492,2025-05-21,124,75,2,23,193.5
15493,2025-08-08,384,112,1,19,115.53
15494,2025-04-17,539,17,3,13,677.54
15495,2025-10-03,46,112,8,19,155.49
15496,2025-10-17,545,89,2,3,68.42
15497,2025-04-08,432,14,6,10,108.39
15498,2025-11-24,255,105,4,9,254.41
15499,2025-08-24,265,85,3,16,200.94
15500,2025-03-18,257,49,1,13,444.84
15501,2025-06-21,162,120,7,7,486.01
15502,2025-10-06,518,108,6,7,93.35
15503,2025-09-16,227,89,3,2,54.23
15504,2025-07-17,36,83,1,17,964.79
15505,2025-01-08,25,48,3,22,238.95
15506,2025-08-06,231,48,6,4,222.53
15507,2025-03-07,454,76,6,22,1070.27
15508,2025-12-22,578,20,7,18,470.26
15509,2025-05-13,223,69,4,1,579.03
15510,2025-04-05,414,115,3,13,790.17
15511,2025-04-30,198,5,1,13,1206.39
15512,2025-02-21,384,36,4,24,337.14
15513,2025-03-28,228,31,7,19,579.26
15514,2025-01-07,127,64,4,25,156.74
15515,2025-04-30,800,108,4,15,78.98
15516,2025-03-06,421,105,1,4,237.17
15517,2025-10-29,469,10,2,24,800.95
15518,2025-05-08,644,113,1,4,790.18
15519,2025-11-01,758,66,3,15,414.03
15520,2025-03-16,764,115,4,15,816.84
15521,2025-06-01,305,14,8,25,149.49
15522,2025-05-18,546,65,3,2,757.34
15523,2025-02-26,9,4,7,19,213.04
15524,2025-10-15,541,104,6,1,310.79
15525,2025-12-17,381,115,2,21,544.41
15526,2025-07-08,613,115,5,14,517.09
15527,2025-05-07,358,55,8,16,788.22
15528,2025-01-30,238,100,1,13,206.44
15529,2025-06-11,65,23,8,20,939.57
15530,2025-06-11,61,107,3,24,452.7
15531,2025-09-15,283,67,2,3,544.25
15532,2025-03-11,290,99,1,4,45.26
15533,2025-11-02,375,36,4,2,260.79
15534,2025-02-03,410,25,5,25,563.09
15535,2025-03-28,371,116,8,19,884.05
15536,2025-06-07,596,104,7,23,376.59
15537,2025-12-10,409,101,7,25,205.01
15538,2025-07-15,762,93,3,6,680.12
15539,2025-05-18,488,90,7,17,102.21
15540,2025-05-17,98,11,4,17,905.36
15541,2025-09-18,136,46,4,24,421.49
15542,2025-02-09,349,6,7,2,384.01
15543,2025-01-13,85,105,6,21,239.38
15544,2025-05-05,264,35,7,21,215.56
15545,2025-03-20,469,97,6,13,204.24
15546,2025-05-26,471,26,4,5,199.23
15547,2025-07-01,340,106,4,10,948.59
15548,2025-07-13,163,6,7,25,397.6
15549,2025-02-11,100,32,3,19,1008.27
15550,2025-10-22,223,47,7,25,754.05
15551,2025-01-31,746,36,3,14,288.89
15552,2025-05-29,283,112,7,8,118.11
15553,2025-05-05,5,74,3,16,521.75
15554,2025-05-10,262,39,3,22,164.21
15555,2025-02-03,583,10,4,2,723.84
15556,2025-10-12,483,53,1,10,251.89
15557,2025-09-26,421,105,7,1,247.03
15558,2025-10-04,9,54,5,13,47.07
15559,2025-06-18,419,64,5,5,222.74
15560,2025-10-21,674,91,6,2,744.52
15561,2025-03-13,366,8,5,21,897.99
15562,2025-05-12,274,12,2,3,273.23
15563,2025-09-24,535,56,1,11,646.96
15564,2025-03-29,90,79,3,2,405.57
15565,2025-05-15,18,74,6,14,463.72
15566,2025-07-19,701,82,6,2,200.87
15567,2025-10-07,487,40,6,15,429.35
15568,2025-03-30,180,38,1,18,157.15
15569,2025-12-19,571,11,5,22,759.73
15570,2025-11-24,537,39,7,9,182.33
15571,2025-02-25,465,92,2,10,892.11
15572,2025-07-13,755,26,1,8,204.94
15573,2025-05-28,263,110,4,17,855.54
15574,2025-07-13,274,51,5,7,737.39
15575,2025-09-01,701,120,5,1,490.53
15576,2025-11-10,612,110,5,9,854.97
15577,2025-01-14,87,74,6,6,557.91
15578,2025-05-25,294,60,5,23,128.13
15579,2025-07-22,278,14,4,25,154.31
15580,2025-09-15,580,70,1,10,889.77
15581,2025-01-22,742,49,3,13,404.53
15582,2025-11-09,468,82,8,7,145.36
15583,2025-04-23,272,60,2,24,136.06
15584,2025-06-20,641,46,1,22,451.86
15585,2025-05-31,407,96,1,24,589.19
15586,2025-07-29,360,65,1,22,915.58
15587,2025-02-21,264,26,5,19,295.81
15588,2025-12-16,781,101,5,9,284.06
15589,2025-09-16,669,83,8,4,654.23
15590,2025-02-10,776,39,1,21,213.59
15591,2025-08-20,85,31,4,2,471.33
15592,2025-12-07,55,67,3,20,511.5
15593,2025-03-17,720,10,4,13,636.79
15594,2025-08-12,159,88,5,15,920.37
15595,2025-05-15,501,52,5,8,1082.28
15596,2025-07-26,345,71,5,2,470.35
15597,2025-07-30,123,73,1,2,628.69
15598,2025-05-12,237,47,7,9,783.21
15599,2025-08-11,657,28,5,18,797.01
15600,2025-12-17,757,52,6,4,1004.65
15601,2025-09-23,13,89,1,2,75.06
15602,2025-06-19,62,6,3,25,425.52
15603,2025-05-31,248,89,5,7,82.36
15604,2025-02-22,313,113,1,8,844.19
15605,2025-08-14,549,119,4,15,405.16
15606,2025-02-03,453,4,5,5,211.53
15607,2025-06-04,626,57,6,15,871.2
15608,2025-04-14,263,102,8,8,66.13
15609,2025-10-14,744,99,7,15,50.27
15610,2025-02-03,507,68,5,1,1154.41
15611,2025-06-24,704,95,1,4,282.54
15612,2025-02-22,158,17,3,3,836.94
15613,2025-02-23,516,48,1,3,219.16
15614,2025-02-22,323,111,5,3,328.56
15615,2025-04-25,187,117,2,17,777.52
15616,2025-03-11,691,11,5,18,784.28
15617,2025-08-18,280,114,4,13,304.43
15618,2025-03-26,360,22,1,12,187.02
15619,2025-12-22,156,77,3,11,96.97
15620,2025-02-22,590,5,8,11,930.86
15621,2025-03-04,641,11,5,21,652.81
15622,2025-09-23,324,17,2,16,882.82
15623,2025-06-29,555,115,4,11,509.71
15624,2025-11-25,241,33,2,13,170.98
15625,2025-11-15,149,112,5,16,119.98
15626,2025-12-16,100,85,7,21,255.06
15627,2025-05-31,316,63,3,8,737.19
15628,2025-05-08,310,10,3,7,528.81
15629,2025-03-01,525,49,8,7,371.61
15630,2025-01-08,668,52,5,22,763.9
15631,2025-09-25,226,92,2,22,847.55
15632,2025-12-01,593,43,6,5,290.59
15633,2025-05-05,791,93,2,9,799.18
15634,2025-05-17,310,50,6,23,765.99
15635,2025-12-23,366,63,5,19,766.49
15636,2025-11-18,219,116,8,2,923.89
15637,2025-01-30,471,90,3,15,122.83
15638,2025-09-04,541,95,2,3,289.55
15639,2025-08-07,24,33,7,23,210.59
15640,2025-09-09,355,76,7,22,841.96
15641,2025-11-12,159,49,3,19,418.37
15642,2025-03-16,198,101,1,7,188.7
15643,2025-02-06,106,46,2,6,364.06
15644,2025-02-19,225,83,5,3,813.48
15645,2025-07-22,521,87,5,15,427.45
15646,2025-07-11,749,45,1,21,502.61
15647,2025-08-11,364,56,8,18,654.29
15648,2025-10-02,327,18,2,12,482.69
15649,2025-02-01,357,10,3,4,789.32
15650,2025-05-20,386,47,1,22,754.31
15651,2025-07-02,212,76,2,17,1043.72
15652,2025-03-17,167,18,3,7,472.7
15653,2025-02-14,351,87,7,25,419.21
15654,2025-11-14,5,115,6,8,586.07
15655,2025-06-05,669,42,8,12,331.69
15656,2025-10-08,484,99,2,12,41.44
15657,2025-12-06,658,19,2,3,461.98
15658,2025-08-11,783,53,8,25,307.24
15659,2025-07-25,14,39,5,3,254.81
15660,2025-05-20,800,31,4,16,560.22
15661,2025-10-06,489,71,5,2,543.94
15662,2025-11-08,80,112,8,13,120.27
15663,2025-06-10,303,98,3,18,261.16
15664,2025-05-21,298,117,1,9,714.89
15665,2025-06-11,522,57,8,15,923.18
15666,2025-08-13,501,75,1,6,172.16
15667,2025-03-10,273,26,5,16,198.84
15668,2025-07-04,278,73,3,19,547.19
15669,2025-12-12,798,33,8,2,159.28
15670,2025-02-12,4,85,3,22,243.32
15671,2025-01-27,400,47,6,15,763.29
15672,2025-03-22,648,74,4,3,563.08
15673,2025-04-01,336,48,7,1,238.85
15674,2025-08-20,683,52,6,1,744.0
15675,2025-07-10,324,46,7,19,447.95
15676,2025-04-18,402,116,7,4,624.83
15677,2025-07-19,325,11,1,1,716.69
15678,2025-01-01,76,47,7,9,973.35
15679,2025-02-24,783,52,8,4,996.27
15680,2025-11-09,288,116,1,12,820.79
15681,2025-03-04,138,77,4,9,116.8
15682,2025-06-05,45,97,3,25,139.32
15683,2025-02-19,317,44,4,1,156.24
15684,2025-03-20,184,96,4,21,810.16
15685,2025-02-27,662,97,4,25,181.63
15686,2025-07-22,710,93,4,12,858.08
15687,2025-02-12,381,69,8,18,491.98
15688,2025-02-28,568,73,6,16,571.4
15689,2025-06-25,153,106,3,20,1186.52
15690,2025-05-25,693,22,8,15,178.41
15691,2025-01-20,481,109,5,21,59.48
15692,2025-11-19,476,37,7,13,45.84
15693,2025-04-11,175,95,6,23,238.49
15694,2025-06-18,543,51,3,18,768.54
15695,2025-11-18,57,43,8,24,396.93
15696,2025-09-03,792,104,2,2,298.69
15697,2025-05-28,222,77,2,7,121.82
15698,2025-03-13,564,82,2,19,182.73
15699,2025-02-06,228,17,5,22,669.38
15700,2025-01-29,394,92,1,25,728.93
15701,2025-03-19,115,98,5,13,331.63
15702,2025-07-30,304,69,6,2,501.39
15703,2025-03-14,314,82,3,3,156.65
15704,2025-07-20,170,4,4,6,197.37
15705,2025-08-21,535,19,6,4,596.23
15706,2025-05-15,18,72,5,6,342.21
15707,2025-11-17,589,31,6,9,598.51
15708,2025-10-10,601,99,6,11,34.51
15709,2025-09-10,576,63,1,5,862.74
15710,2025-01-05,325,104,4,4,441.94
15711,2025-10-14,373,76,6,14,1228.4
15712,2025-02-02,402,95,4,21,274.5
15713,2025-08-05,4,61,3,16,753.86
15714,2025-03-21,314,88,8,6,718.72
15715,2025-09-15,595,28,8,5,773.33
15716,2025-12-23,305,46,8,8,456.7
15717,2025-09-06,325,60,4,20,117.63
15718,2025-05-20,428,52,5,17,808.26
15719,2025-01-12,74,31,2,12,536.71
15720,2025-04-22,266,20,4,11,412.28
15721,2025-12-16,357,106,2,5,952.67
15722,2025-05-09,133,119,3,19,554.51
15723,2025-05-27,611,4,2,8,198.73
15724,2025-10-17,62,75,3,3,207.86
15725,2025-11-25,163,30,8,18,495.91
15726,2025-08-02,197,1,7,22,611.03
15727,2025-02-18,655,102,3,2,74.42
15728,2025-03-11,214,36,7,6,248.18
15729,2025-12-30,456,69,8,1,507.33
15730,2025-08-11,375,80,6,15,136.06
15731,2025-12-04,298,71,5,4,483.1
15732,2025-06-15,589,40,4,6,449.74
15733,2025-10-21,172,106,1,21,846.37
15734,2025-05-08,509,66,4,7,353.22
15735,2025-02-11,488,78,2,5,239.09
15736,2025-08-14,152,55,6,13,811.84
15737,2025-02-02,617,89,1,24,57.63
15738,2025-04-11,524,115,6,3,696.53
15739,2025-10-14,123,16,7,13,65.79
15740,2025-08-26,267,53,2,20,272.75
15741,2025-12-30,424,1,2,22,723.87
15742,2025-07-09,359,58,7,17,188.73
15743,2025-08-01,114,27,7,12,352.7
15744,2025-04-14,446,28,4,1,573.63
15745,2025-07-22,328,54,3,16,54.52
15746,2025-08-21,187,46,7,16,361.08
15747,2025-03-28,48,36,2,19,285.8
15748,2025-12-15,515,110,1,16,618.19
15749,2025-07-14,708,69,6,15,621.04
15750,2025-12-02,40,45,4,10,646.09
15751,2025-05-23,373,20,8,11,370.4
15752,2025-02-10,674,89,1,10,78.88
15753,2025-03-06,635,114,1,7,317.49
15754,2025-07-23,19,73,8,20,690.32
15755,2025-11-04,373,14,4,9,119.44
15756,2025-01-10,156,3,4,17,53.46
15757,2025-07-07,706,32,7,5,727.04
15758,2025-09-23,607,112,1,6,139.83
15759,2025-08-25,219,58,7,16,154.71
15760,2025-09-01,592,41,3,9,733.36
15761,2025-06-12,500,72,8,18,366.59
15762,2025-04-07,341,80,5,23,136.74
15763,2025-06-01,207,76,8,6,1160.89
15764,2025-03-25,653,73,1,1,499.18
15765,2025-03-17,635,77,4,19,92.87
15766,2025-09-23,518,45,4,6,590.03
15767,2025-07-07,651,55,5,21,855.62
15768,2025-08-28,407,106,7,24,955.65
15769,2025-05-08,463,119,3,10,398.86
15770,2025-06-11,562,16,2,21,57.09
15771,2025-01-27,533,9,3,17,909.13
15772,2025-11-23,670,21,8,9,469.8
15773,2025-10-01,485,48,8,3,273.52
15774,2025-03-11,102,119,5,3,618.69
15775,2025-11-14,654,58,5,20,159.83
15776,2025-02-08,784,59,8,1,599.13
15777,2025-05-20,132,64,3,14,150.89
15778,2025-09-20,209,115,8,2,791.36
15779,2025-12-22,315,109,8,7,51.45
15780,2025-04-14,520,16,2,14,66.19
15781,2025-03-29,137,66,2,4,333.31
15782,2025-04-25,642,42,6,16,488.37
15783,2025-04-07,384,37,7,9,69.63
15784,2025-10-02,552,20,7,14,498.18
15785,2025-09-12,111,62,2,25,236.63
15786,2025-02-15,302,16,2,12,54.86
15787,2025-06-21,436,66,5,22,407.25
15788,2025-09-14,663,68,7,5,1223.15
15789,2025-09-08,800,87,7,24,431.32
15790,2025-02-23,83,6,6,8,352.0
15791,2025-11-29,302,10,5,16,550.82
15792,2025-05-31,336,33,3,7,148.92
15793,2025-04-15,49,62,7,15,246.47
15794,2025-02-19,772,25,7,21,673.06
15795,2025-01-14,588,5,1,24,969.24
15796,2025-04-15,429,114,5,1,291.54
15797,2025-10-15,614,77,4,21,122.35
15798,2025-08-18,579,5,8,13,965.45
15799,2025-11-28,135,69,6,17,427.96
15800,2025-06-11,205,45,3,14,563.28
15801,2025-01-24,796,10,6,25,536.33
15802,2025-07-14,252,50,5,2,917.55
15803,2025-10-29,214,120,5,6,476.77
15804,2025-08-21,669,30,3,21,458.18
15805,2025-04-25,631,26,4,25,238.57
15806,2025-12-27,733,1,5,4,734.97
15807,2025-09-28,393,15,2,3,759.88
15808,2025-09-23,362,95,8,11,278.78
15809,2025-03-16,570,10,4,1,779.55
15810,2025-07-13,48,92,2,17,766.4
15811,2025-09-23,247,117,6,15,914.52
15812,2025-03-12,33,114,8,22,381.73
15813,2025-04-14,193,100,5,12,261.86
15814,2025-07-07,65,84,2,18,397.84
15815,2025-05-12,110,100,1,24,244.33
15816,2025-05-04,132,71,2,7,571.47
15817,2025-10-04,703,77,2,13,105.49
15818,2025-08-09,175,51,8,10,892.73
15819,2025-04-06,672,85,5,3,221.3
15820,2025-09-28,247,27,3,6,375.77
15821,2025-04-15,450,96,3,23,738.78
15822,2025-08-31,566,26,4,6,221.03
15823,2025-07-03,242,39,2,19,229.23
15824,2025-10-16,99,84,6,16,419.82
15825,2025-08-16,241,23,1,8,1184.88
15826,2025-05-24,82,58,1,17,197.67
15827,2025-10-02,130,2,8,20,416.02
15828,2025-03-26,604,44,1,23,228.95
15829,2025-12-26,284,2,8,1,407.52
15830,2025-02-14,689,46,5,19,310.42
15831,2025-05-16,486,40,8,16,454.37
15832,2025-09-29,1,25,1,17,442.75
15833,2025-10-13,86,109,5,18,48.38
15834,2025-07-15,79,60,6,22,93.15
15835,2025-03-19,607,13,2,12,242.38
15836,2025-08-11,146,85,2,12,173.1
15837,2025-06-15,189,74,2,24,496.28
15838,2025-12-06,59,111,6,10,382.68
15839,2025-04-05,345,107,2,18,454.61
15840,2025-09-30,262,119,1,19,514.29
15841,2025-10-12,685,104,4,21,317.3
15842,2025-01-24,53,115,5,17,658.95
15843,2025-10-10,405,43,6,24,390.12
15844,2025-03-06,780,85,7,18,229.06
15845,2025-08-17,242,35,1,15,219.67
15846,2025-06-10,158,60,1,8,116.59
15847,2025-02-03,526,55,1,22,800.44
15848,2025-08-15,410,75,5,24,199.8
15849,2025-06-18,64,59,6,2,685.85
15850,2025-02-23,49,90,5,9,148.99
15851,2025-09-24,428,2,3,24,407.12
15852,2025-02-25,250,86,4,19,286.92
15853,2025-07-22,772,87,1,18,487.76
15854,2025-10-29,559,43,1,14,380.48
15855,2025-10-20,83,33,2,14,147.09
15856,2025-09-17,412,98,2,25,259.04
15857,2025-05-28,244,115,5,25,662.97
15858,2025-01-12,345,12,1,20,436.43
15859,2025-05-25,793,119,2,1,476.57
15860,2025-02-21,534,12,7,18,329.27
15861,2025-04-20,724,70,7,13,842.53
15862,2025-09-16,368,42,5,2,457.19
15863,2025-01-01,31,34,6,20,488.0
15864,2025-11-14,250,58,5,8,199.18
15865,2025-07-30,737,10,6,18,792.9
15866,2025-02-17,387,18,5,13,541.0
15867,2025-09-25,498,71,2,8,506.88
15868,2025-01-05,599,73,8,14,649.51
15869,2025-04-03,688,120,6,10,559.03
15870,2025-01-20,218,41,4,23,684.04
15871,2025-04-22,196,17,2,11,937.42
